Source,Destination,Label
-905401,-905301,No Match
158450,158440,No Match
-504383,-503383,No Match
-505708,-504708,No Match
-604103,395897,No Match
-806791,-906791,No Match
-677138,-677038,No Match
53597,1053597,No Match
-186583,-176583,No Match
-895909,-894909,No Match
344720,444720,No Match
-802764,-792764,No Match
-70387,29613,No Match
38326,38336,No Match
878889,877889,No Match
-779171,-779181,No Match
-633838,-634838,No Match
573992,574992,No Match
985534,985544,No Match
821012,-178988,No Match
889716,889616,No Match
893150,893160,No Match
-858467,-858457,No Match
-797723,-697723,No Match
-46971,-46871,No Match
638185,1638185,No Match
294511,294501,No Match
-518374,-519374,No Match
-695418,-705418,No Match
275014,274914,No Match
500444,500434,No Match
-153972,-253972,No Match
186663,1186663,No Match
928263,928363,No Match
657102,657112,No Match
-959527,40473,No Match
-69930,-69830,No Match
-382902,-381902,No Match
-441324,-441334,No Match
-116339,-116329,No Match
485918,385918,No Match
-732140,-732240,No Match
-695419,-795419,No Match
-453807,-454807,No Match
-915681,-915671,No Match
948367,1948367,No Match
-498877,-598877,No Match
-259052,-258052,No Match
-682678,-682778,No Match
925067,1925067,No Match
-349404,-1349404,No Match
309746,308746,No Match
-686593,313407,No Match
512034,512134,No Match
-597563,-587563,No Match
602512,601512,No Match
209505,219505,No Match
952550,942550,No Match
327956,327946,No Match
333926,334926,No Match
305359,315359,No Match
598304,598294,No Match
756982,757082,No Match
-135214,-125214,No Match
-758517,-758417,No Match
261476,262476,No Match
700,700000,No Match
675594,685594,No Match
-752523,-752623,No Match
891495,1891495,No Match
721284,621284,No Match
398233,398223,No Match
-827937,-827927,No Match
474438,473438,No Match
-163057,-162057,No Match
-748207,-748197,No Match
257869,157869,No Match
744855,754855,No Match
-703300,296700,No Match
604899,1604899,No Match
94453,-5547,No Match
533181,523181,No Match
-623845,-624845,No Match
-756195,-757195,No Match
-36335,-36435,No Match
877966,887966,No Match
727998,1727998,No Match
687114,-312886,No Match
-98088,1912,No Match
214009,114009,No Match
-274525,-274425,No Match
604253,504253,No Match
56309,57309,No Match
-429177,-429077,No Match
-35330,-35430,No Match
203769,-796231,No Match
-123938,-123838,No Match
-875744,-876744,No Match
-9337,990663,No Match
816935,816925,No Match
584144,594144,No Match
-398065,-398075,No Match
156815,156715,No Match
26428,126428,No Match
950658,950758,No Match
-210613,-210623,No Match
-701955,-702955,No Match
-579970,-579960,No Match
-967126,-967226,No Match
859822,859922,No Match
456242,456252,No Match
-578036,-578026,No Match
354900,354910,No Match
703608,703618,No Match
-292249,-292239,No Match
-842324,157676,No Match
-355199,-455199,No Match
235998,235898,No Match
-552757,-452757,No Match
-816033,-826033,No Match
528560,518560,No Match
837219,837229,No Match
-383306,-1383306,No Match
859452,858452,No Match
403859,1403859,No Match
166531,266531,No Match
-378105,-379105,No Match
-359734,-359744,No Match
-390524,-1390524,No Match
326190,426190,No Match
623681,613681,No Match
889858,889868,No Match
525389,-474611,No Match
-574080,-584080,No Match
-567217,-567207,No Match
-590591,-590691,No Match
-121378,-221378,No Match
930024,940024,No Match
368423,1368423,No Match
-420450,-420440,No Match
894358,894348,No Match
-692022,-682022,No Match
785621,685621,No Match
65296,75296,No Match
821499,821399,No Match
401270,301270,No Match
590962,591962,No Match
-883325,-1883325,No Match
-777910,222090,No Match
-37768,62232,No Match
-565676,-566676,No Match
-205639,-205539,No Match
602729,-397271,No Match
-580079,-590079,No Match
-226467,-326467,No Match
99720,1099720,No Match
239238,238238,No Match
-525869,-425869,No Match
-39934,-1039934,No Match
178861,78861,No Match
-375173,-385173,No Match
459002,-540998,No Match
-400772,-399772,No Match
-186159,813841,No Match
-21023,-21013,No Match
78557,178557,No Match
592253,592153,No Match
-902498,-901498,No Match
63256,53256,No Match
970293,969293,No Match
-177406,-178406,No Match
770944,770844,No Match
729762,729662,No Match
-28275,71725,No Match
578029,578129,No Match
297779,-702221,No Match
-598849,-588849,No Match
140651,240651,No Match
330509,331509,No Match
-740462,-1740462,No Match
-320378,-320478,No Match
162666,1162666,No Match
-202377,-202367,No Match
388829,1388829,No Match
691371,691361,No Match
446429,446329,No Match
823186,833186,No Match
-228608,-1228608,No Match
-892056,-882056,No Match
137887,1137887,No Match
422730,421730,No Match
153837,1153837,No Match
109290,109190,No Match
564697,564597,No Match
334525,-665475,No Match
32161,132161,No Match
372670,372660,No Match
964902,974902,No Match
-652953,-652943,No Match
-67321,932679,No Match
757389,758389,No Match
-114659,-113659,No Match
-283801,-1283801,No Match
-886410,-896410,No Match
821001,1821001,No Match
999528,1099528,No Match
238974,238984,No Match
374299,274299,No Match
-111126,-111026,No Match
748778,1748778,No Match
-396697,-396597,No Match
504486,505486,No Match
214632,224632,No Match
480763,470763,No Match
-845181,-745181,No Match
-526750,-526650,No Match
242032,242022,No Match
-289751,-299751,No Match
-33430,-133430,No Match
384171,384271,No Match
172331,172431,No Match
-467719,-467819,No Match
898670,908670,No Match
-313020,-313120,No Match
171602,171592,No Match
121396,122396,No Match
-685911,-686911,No Match
-912433,-912533,No Match
464698,564698,No Match
-645533,-644533,No Match
270532,260532,No Match
32209,132209,No Match
-731834,-721834,No Match
348017,358017,No Match
-467869,-367869,No Match
-448947,-449947,No Match
-209007,-210007,No Match
-675714,-685714,No Match
-815858,-825858,No Match
-906812,-906802,No Match
-891727,-891827,No Match
354880,254880,No Match
840629,1840629,No Match
-554874,-554884,No Match
721689,731689,No Match
-394592,605408,No Match
551910,552010,No Match
612199,622199,No Match
604176,594176,No Match
-700257,-800257,No Match
-19828,980172,No Match
194884,194784,No Match
558502,558402,No Match
66909,-33091,No Match
906765,906755,No Match
-93692,-93792,No Match
192442,202442,No Match
959228,959238,No Match
218511,118511,No Match
-325420,-1325420,No Match
-974919,-1074919,No Match
-673939,-773939,No Match
61227,1061227,No Match
124900,24900,No Match
-921609,-821609,No Match
-326601,-426601,No Match
-148306,-148206,No Match
20143,120143,No Match
-795934,-795834,No Match
-904168,-904158,No Match
433318,433418,No Match
-58560,41440,No Match
341457,342457,No Match
793566,794566,No Match
24031,14031,No Match
-406471,-506471,No Match
673233,663233,No Match
854579,754579,No Match
419794,409794,No Match
789617,790617,No Match
257779,247779,No Match
770527,780527,No Match
-514804,-614804,No Match
355036,355026,No Match
595628,595728,No Match
-167984,-168084,No Match
313326,1313326,No Match
-551423,-551413,No Match
-349362,-349262,No Match
-572787,-582787,No Match
-253130,-243130,No Match
-211665,-1211665,No Match
-503310,-503320,No Match
-248721,-248711,No Match
966378,1066378,No Match
607148,707148,No Match
15697,-84303,No Match
894514,884514,No Match
554466,554476,No Match
126955,126965,No Match
-216657,-316657,No Match
621672,622672,No Match
192652,292652,No Match
985997,1985997,No Match
389962,388962,No Match
-643126,-643116,No Match
-54083,-53083,No Match
-857221,-857321,No Match
-204343,-204243,No Match
272557,-727443,No Match
826844,826744,No Match
485220,495220,No Match
-196464,-197464,No Match
200971,199971,No Match
981760,971760,No Match
41687,141687,No Match
-31262,-21262,No Match
385051,375051,No Match
589878,489878,No Match
-765047,-775047,No Match
-368157,631843,No Match
-986999,-985999,No Match
-987868,-986868,No Match
-445829,-446829,No Match
-934766,-934776,No Match
-711043,288957,No Match
-592085,-602085,No Match
624223,625223,No Match
-500785,-500775,No Match
881032,781032,No Match
-719089,-719099,No Match
630439,631439,No Match
-192210,-182210,No Match
65350,65250,No Match
-450099,549901,No Match
-446787,-446777,No Match
-73306,926694,No Match
751035,751045,No Match
-881094,-981094,No Match
724982,624982,No Match
-322666,-1322666,No Match
-516664,-1516664,No Match
-130027,-130017,No Match
406664,406764,No Match
-715676,-716676,No Match
869680,969680,No Match
-121783,-21783,No Match
-663092,-663102,No Match
978368,978268,No Match
391828,401828,No Match
814663,814763,No Match
-53286,-53276,No Match
998917,898917,No Match
186517,1186517,No Match
-441098,558902,No Match
411091,410091,No Match
86945,96945,No Match
220833,220933,No Match
952749,952649,No Match
759769,758769,No Match
-9747,-10747,No Match
400171,399171,No Match
-555118,-556118,No Match
-969043,-869043,No Match
871984,872084,No Match
523353,-476647,No Match
345808,345818,No Match
-420662,-419662,No Match
-908957,-1908957,No Match
-384250,-384150,No Match
-366651,-356651,No Match
208412,1208412,No Match
217159,218159,No Match
610748,610848,No Match
3703,3603,No Match
241710,240710,No Match
-551179,448821,No Match
588639,588649,No Match
108016,108026,No Match
-297015,702985,No Match
600,600000,No Match
402156,401156,No Match
919524,920524,No Match
-741264,-1741264,No Match
660074,660064,No Match
-103148,-104148,No Match
764437,763437,No Match
260197,260297,No Match
-55295,944705,No Match
-282284,-283284,No Match
415695,515695,No Match
-972707,-972607,No Match
217446,217456,No Match
-761865,-761855,No Match
247025,257025,No Match
543984,543994,No Match
-838222,-1838222,No Match
1891,-98109,No Match
534462,534562,No Match
-863587,-863577,No Match
-750806,-750706,No Match
-998166,-1008166,No Match
604678,604668,No Match
246136,256136,No Match
414437,514437,No Match
953496,853496,No Match
884057,874057,No Match
494709,493709,No Match
-730040,-730050,No Match
-843505,-844505,No Match
808046,808036,No Match
-3468,-3478,No Match
54344,154344,No Match
-373451,-273451,No Match
-725222,-725212,No Match
927087,927097,No Match
-339020,-339120,No Match
-962002,-961992,No Match
-403842,-413842,No Match
220552,-779448,No Match
448112,458112,No Match
948464,1948464,No Match
458062,459062,No Match
19411,19421,No Match
494087,493987,No Match
740875,740775,No Match
274796,274786,No Match
259050,259040,No Match
-959182,-959172,No Match
-171603,-171703,No Match
153045,153055,No Match
202476,202576,No Match
14762,13762,No Match
568436,568426,No Match
-826171,-816171,No Match
159977,159967,No Match
724075,724175,No Match
326475,326465,No Match
704678,1704678,No Match
-887963,-887953,No Match
14297,14197,No Match
645951,-354049,No Match
705733,705743,No Match
-281504,-281514,No Match
-230177,-220177,No Match
-355456,-1355456,No Match
-296773,-396773,No Match
878392,978392,No Match
-215506,-214506,No Match
-384860,-394860,No Match
-928133,-918133,No Match
786180,796180,No Match
992382,992372,No Match
-881833,-781833,No Match
536370,526370,No Match
890283,880283,No Match
82869,72869,No Match
-260458,-259458,No Match
484768,384768,No Match
683105,683005,No Match
814605,813605,No Match
-970138,-1070138,No Match
-814178,-714178,No Match
-523016,-522916,No Match
-71623,-61623,No Match
-671362,-571362,No Match
424826,424726,No Match
-578852,-1578852,No Match
-123206,-223206,No Match
512070,513070,No Match
269749,369749,No Match
491797,491787,No Match
746079,745079,No Match
942070,932070,No Match
786024,786014,No Match
244840,244940,No Match
-142907,-142897,No Match
-433009,-423009,No Match
-838711,-1838711,No Match
97150,97250,No Match
-472611,-471611,No Match
496811,-503189,No Match
-89621,-88621,No Match
445120,446120,No Match
-280831,-180831,No Match
-481744,-482744,No Match
819867,819767,No Match
-955102,-965102,No Match
-2092,997908,No Match
131235,130235,No Match
-834511,-835511,No Match
-311690,-312690,No Match
371258,371268,No Match
-287599,-387599,No Match
-126930,-126830,No Match
-508367,-508467,No Match
869259,769259,No Match
-868309,-867309,No Match
-900961,-901061,No Match
-149408,-139408,No Match
929291,-70709,No Match
882763,882753,No Match
585027,585127,No Match
-21679,-20679,No Match
665206,665306,No Match
-797405,-797415,No Match
-692422,-682422,No Match
900060,900050,No Match
393582,383582,No Match
346934,-653066,No Match
-969609,-968609,No Match
832263,822263,No Match
-821758,-921758,No Match
-17180,-17080,No Match
346104,346094,No Match
135489,135589,No Match
-29421,-1029421,No Match
-576798,-676798,No Match
-798443,-808443,No Match
-108007,-208007,No Match
-576507,-576607,No Match
594431,1594431,No Match
-84511,-83511,No Match
-684905,315095,No Match
337939,-662061,No Match
-309906,-299906,No Match
631094,631084,No Match
-113462,-113452,No Match
-932561,-832561,No Match
-153017,-154017,No Match
616668,-383332,No Match
213193,1213193,No Match
-141913,-142013,No Match
-966261,-976261,No Match
-605491,-595491,No Match
696080,686080,No Match
-949267,-950267,No Match
-949692,-950692,No Match
108050,8050,No Match
-837895,-837995,No Match
678492,578492,No Match
-377888,-477888,No Match
136040,136140,No Match
-575388,-575398,No Match
921517,922517,No Match
-560527,-559527,No Match
-622603,-632603,No Match
603972,604072,No Match
-457814,-1457814,No Match
620674,620574,No Match
841742,851742,No Match
830986,830976,No Match
-917394,-1017394,No Match
-733088,-734088,No Match
-863996,-864006,No Match
614574,714574,No Match
-178688,-178678,No Match
-207425,-206425,No Match
-416165,-426165,No Match
-585673,-1585673,No Match
387272,386272,No Match
-105407,-104407,No Match
161594,61594,No Match
355259,455259,No Match
-600104,-700104,No Match
759322,758322,No Match
919773,918773,No Match
-514014,-514114,No Match
-581980,-481980,No Match
770611,760611,No Match
780520,770520,No Match
68137,-931863,No Match
-844547,155453,No Match
-412435,-413435,No Match
22220,22120,No Match
-188811,-188911,No Match
-160832,-60832,No Match
-851680,-751680,No Match
729889,728889,No Match
932660,1032660,No Match
536884,-463116,No Match
607198,608198,No Match
501366,491366,No Match
-786906,-686906,No Match
548675,448675,No Match
873306,872306,No Match
-368363,-368353,No Match
-775967,-775867,No Match
-140661,-140561,No Match
145098,1145098,No Match
-322059,-321059,No Match
-151342,848658,No Match
-949051,-939051,No Match
-624025,-624035,No Match
-281081,-280081,No Match
432581,432571,No Match
-318727,-318737,No Match
-635923,-634923,No Match
-817949,-917949,No Match
922426,-77574,No Match
24437,25437,No Match
846022,946022,No Match
321777,321767,No Match
17196,-982804,No Match
-392867,-392877,No Match
751544,752544,No Match
-721341,278659,No Match
-450038,-350038,No Match
88014,88024,No Match
932471,932481,No Match
-818382,-818372,No Match
-250205,-250105,No Match
-938458,-948458,No Match
507463,507363,No Match
179696,-820304,No Match
170581,70581,No Match
-223583,-224583,No Match
12482,12492,No Match
-624821,-634821,No Match
861644,861634,No Match
198894,198884,No Match
963147,964147,No Match
-997631,-997531,No Match
-512391,487609,No Match
922242,922252,No Match
-332609,-332509,No Match
-206289,-216289,No Match
968364,968374,No Match
593375,593365,No Match
482173,483173,No Match
471057,471047,No Match
-439299,-1439299,No Match
-438530,-438430,No Match
766089,666089,No Match
407974,397974,No Match
535370,545370,No Match
211516,1211516,No Match
-540100,-640100,No Match
161789,162789,No Match
99708,-292,No Match
-997365,-987365,No Match
37669,37569,No Match
360452,370452,No Match
404535,414535,No Match
-187622,812378,No Match
286148,186148,No Match
-187639,-287639,No Match
823158,823148,No Match
872059,871059,No Match
38642,-61358,No Match
239301,239311,No Match
-804697,-805697,No Match
527427,-472573,No Match
863819,853819,No Match
710448,710348,No Match
469180,569180,No Match
-519707,-519807,No Match
106988,106998,No Match
-680453,-680443,No Match
-80921,-180921,No Match
615149,615139,No Match
-538153,-538163,No Match
-451737,-551737,No Match
-396944,-396954,No Match
30244,20244,No Match
-620647,379353,No Match
837542,737542,No Match
182422,172422,No Match
777572,777672,No Match
311064,321064,No Match
-282398,-292398,No Match
211802,111802,No Match
502723,402723,No Match
355960,345960,No Match
-664292,-674292,No Match
824391,824491,No Match
-243811,-143811,No Match
258708,259708,No Match
83093,82993,No Match
33474,1033474,No Match
612727,622727,No Match
-563632,-563622,No Match
111203,1111203,No Match
643644,644644,No Match
-533986,-532986,No Match
84916,84906,No Match
485646,485546,No Match
322746,323746,No Match
-782971,-1782971,No Match
272958,272968,No Match
76872,86872,No Match
330181,330081,No Match
331961,431961,No Match
798929,799029,No Match
-462697,-462707,No Match
412895,512895,No Match
71523,71623,No Match
-90187,-80187,No Match
790540,800540,No Match
-433134,-433234,No Match
804507,805507,No Match
-792395,-792295,No Match
-689595,-689695,No Match
-718986,-718976,No Match
-965737,-965637,No Match
-776961,-775961,No Match
232747,232847,No Match
-78784,-78684,No Match
-349151,-349161,No Match
-582758,-482758,No Match
186404,176404,No Match
-542510,-642510,No Match
660951,661951,No Match
-751537,-752537,No Match
-328307,-328207,No Match
-355197,-354197,No Match
-767111,-766111,No Match
57506,57496,No Match
336590,336690,No Match
399803,398803,No Match
543150,443150,No Match
478172,478272,No Match
-962604,-972604,No Match
575069,585069,No Match
69185,70185,No Match
-11378,-10378,No Match
632325,1632325,No Match
-982508,-1082508,No Match
847110,857110,No Match
-49746,950254,No Match
9731,1009731,No Match
425694,425704,No Match
-442859,-442849,No Match
-277139,-277239,No Match
349063,349163,No Match
278640,278630,No Match
299183,309183,No Match
-782911,-783911,No Match
493630,493530,No Match
-212273,787727,No Match
216586,1216586,No Match
-736034,-736044,No Match
374124,1374124,No Match
46195,-53805,No Match
-846510,-845510,No Match
929348,829348,No Match
-991447,-981447,No Match
764693,764793,No Match
478205,478305,No Match
-67723,-67733,No Match
-202848,-102848,No Match
812938,812838,No Match
125581,1125581,No Match
15544,15644,No Match
458543,448543,No Match
666022,656022,No Match
971508,1071508,No Match
-205938,-206038,No Match
644333,634333,No Match
-869854,-869954,No Match
665032,664932,No Match
496277,497277,No Match
-756915,243085,No Match
-912048,-922048,No Match
-831510,-831610,No Match
492021,482021,No Match
922052,922042,No Match
27606,26606,No Match
-532121,-432121,No Match
-126053,-127053,No Match
727633,1727633,No Match
785330,785320,No Match
-841127,-841137,No Match
277324,287324,No Match
-809242,-819242,No Match
195480,195470,No Match
-150970,-140970,No Match
503962,504062,No Match
-7725,-107725,No Match
350254,350244,No Match
899929,909929,No Match
504963,503963,No Match
-630234,-640234,No Match
-457517,-447517,No Match
-85654,-1085654,No Match
406410,-593590,No Match
-437665,-437565,No Match
290251,289251,No Match
-647225,352775,No Match
854384,-145616,No Match
-842986,-742986,No Match
960762,860762,No Match
559499,560499,No Match
471297,471397,No Match
-215122,-315122,No Match
-132565,-132555,No Match
-61355,-51355,No Match
-300170,699830,No Match
123535,133535,No Match
409273,410273,No Match
507726,507716,No Match
974019,973919,No Match
-999501,-1099501,No Match
100264,99264,No Match
799472,799482,No Match
594162,694162,No Match
656308,-343692,No Match
-779918,-780018,No Match
-714111,-814111,No Match
-310777,-310787,No Match
862890,872890,No Match
1000,1000000,No Match
-667988,-667998,No Match
-679473,-679373,No Match
-833946,166054,No Match
-838706,-837706,No Match
877707,876707,No Match
-160231,839769,No Match
816879,816889,No Match
-478515,-478415,No Match
-683480,-583480,No Match
154410,54410,No Match
-619687,-619677,No Match
314121,324121,No Match
-173990,-163990,No Match
-666752,-676752,No Match
692930,-307070,No Match
-192541,-202541,No Match
-131649,-132649,No Match
301053,1301053,No Match
711523,701523,No Match
-738250,-738150,No Match
434376,534376,No Match
-13163,-14163,No Match
753392,753382,No Match
339007,339017,No Match
-904889,-903889,No Match
556156,566156,No Match
657563,667563,No Match
907723,897723,No Match
-665516,-666516,No Match
391634,392634,No Match
154878,155878,No Match
-850842,-851842,No Match
451935,451945,No Match
-817608,-816608,No Match
370799,370699,No Match
-595581,-585581,No Match
181708,181698,No Match
895067,1895067,No Match
695551,695561,No Match
843867,843857,No Match
379203,1379203,No Match
-340461,-1340461,No Match
-31961,-31861,No Match
688766,678766,No Match
-976851,-976861,No Match
554117,554107,No Match
-76260,-1076260,No Match
-439516,-449516,No Match
611570,1611570,No Match
-448246,-438246,No Match
260363,270363,No Match
191656,-808344,No Match
-947680,-847680,No Match
205707,205607,No Match
375792,475792,No Match
134055,135055,No Match
349887,349787,No Match
-715171,284829,No Match
-345639,-445639,No Match
790713,-209287,No Match
-68093,931907,No Match
173838,73838,No Match
-514454,-524454,No Match
99384,1099384,No Match
77803,-22197,No Match
-266342,-266442,No Match
497138,497038,No Match
-210947,-211047,No Match
-476480,-477480,No Match
-391875,-291875,No Match
-128384,-228384,No Match
273275,1273275,No Match
-844141,-1844141,No Match
33441,33541,No Match
-676986,-675986,No Match
-361831,-360831,No Match
808586,1808586,No Match
216551,216451,No Match
-233133,-233123,No Match
-106639,-106629,No Match
-875726,-875826,No Match
-551745,-1551745,No Match
388457,398457,No Match
333556,332556,No Match
-426483,-1426483,No Match
-17099,-16099,No Match
778845,778945,No Match
-526414,-525414,No Match
983299,993299,No Match
-876002,-877002,No Match
102726,102736,No Match
-471420,-371420,No Match
-352923,-353923,No Match
-550120,-450120,No Match
293870,193870,No Match
-238835,-239835,No Match
-290277,-300277,No Match
-427388,-1427388,No Match
195775,194775,No Match
649634,659634,No Match
