Source,Destination,Label
2.42e+05,2.42e+05,Scientific Notation Difference
9.31e+04,9.31e+04,Scientific Notation Difference
8.97e+05,8.97e+05,Scientific Notation Difference
9.00e+05,9.00e+05,Scientific Notation Difference
6.33e+05,6.33e+05,Scientific Notation Difference
3.39e+05,3.39e+05,Scientific Notation Difference
3.49e+05,3.49e+05,Scientific Notation Difference
7.26e+05,7.26e+05,Scientific Notation Difference
8.97e+05,8.97e+05,Scientific Notation Difference
8.87e+05,8.87e+05,Scientific Notation Difference
7.80e+05,7.80e+05,Scientific Notation Difference
6.42e+05,6.42e+05,Scientific Notation Difference
8.41e+04,8.41e+04,Scientific Notation Difference
1.62e+05,1.62e+05,Scientific Notation Difference
8.99e+05,8.99e+05,Scientific Notation Difference
6.06e+05,6.06e+05,Scientific Notation Difference
9.20e+03,9.20e+03,Scientific Notation Difference
1.01e+05,1.01e+05,Scientific Notation Difference
6.64e+05,6.64e+05,Scientific Notation Difference
5.06e+03,5.06e+03,Scientific Notation Difference
1.61e+05,1.61e+05,Scientific Notation Difference
5.49e+05,5.49e+05,Scientific Notation Difference
6.92e+05,6.92e+05,Scientific Notation Difference
6.52e+05,6.52e+05,Scientific Notation Difference
2.24e+05,2.24e+05,Scientific Notation Difference
7.12e+05,7.12e+05,Scientific Notation Difference
2.37e+05,2.37e+05,Scientific Notation Difference
3.25e+05,3.25e+05,Scientific Notation Difference
7.46e+05,7.46e+05,Scientific Notation Difference
6.50e+05,6.50e+05,Scientific Notation Difference
8.49e+05,8.49e+05,Scientific Notation Difference
6.58e+05,6.58e+05,Scientific Notation Difference
5.68e+05,5.68e+05,Scientific Notation Difference
9.37e+04,9.37e+04,Scientific Notation Difference
3.68e+05,3.68e+05,Scientific Notation Difference
2.65e+05,2.65e+05,Scientific Notation Difference
2.44e+05,2.44e+05,Scientific Notation Difference
9.73e+05,9.73e+05,Scientific Notation Difference
3.93e+05,3.93e+05,Scientific Notation Difference
8.92e+05,8.92e+05,Scientific Notation Difference
6.31e+05,6.31e+05,Scientific Notation Difference
7.95e+05,7.95e+05,Scientific Notation Difference
5.03e+05,5.03e+05,Scientific Notation Difference
5.77e+05,5.77e+05,Scientific Notation Difference
4.93e+05,4.93e+05,Scientific Notation Difference
1.95e+05,1.95e+05,Scientific Notation Difference
7.22e+05,7.22e+05,Scientific Notation Difference
2.81e+05,2.81e+05,Scientific Notation Difference
2.43e+04,2.43e+04,Scientific Notation Difference
6.45e+05,6.45e+05,Scientific Notation Difference
1.77e+05,1.77e+05,Scientific Notation Difference
9.40e+05,9.40e+05,Scientific Notation Difference
9.54e+05,9.54e+05,Scientific Notation Difference
9.15e+05,9.15e+05,Scientific Notation Difference
3.70e+05,3.70e+05,Scientific Notation Difference
1.55e+04,1.55e+04,Scientific Notation Difference
9.28e+05,9.28e+05,Scientific Notation Difference
4.28e+05,4.28e+05,Scientific Notation Difference
9.67e+05,9.67e+05,Scientific Notation Difference
9.64e+05,9.64e+05,Scientific Notation Difference
8.53e+05,8.53e+05,Scientific Notation Difference
2.94e+05,2.94e+05,Scientific Notation Difference
3.85e+05,3.85e+05,Scientific Notation Difference
8.51e+05,8.51e+05,Scientific Notation Difference
3.17e+05,3.17e+05,Scientific Notation Difference
1.69e+05,1.69e+05,Scientific Notation Difference
5.57e+05,5.57e+05,Scientific Notation Difference
9.36e+05,9.36e+05,Scientific Notation Difference
6.96e+05,6.96e+05,Scientific Notation Difference
5.70e+05,5.70e+05,Scientific Notation Difference
9.72e+04,9.72e+04,Scientific Notation Difference
6.15e+05,6.15e+05,Scientific Notation Difference
9.90e+05,9.90e+05,Scientific Notation Difference
1.40e+05,1.40e+05,Scientific Notation Difference
5.18e+05,5.18e+05,Scientific Notation Difference
8.77e+05,8.77e+05,Scientific Notation Difference
7.41e+05,7.41e+05,Scientific Notation Difference
6.97e+05,6.97e+05,Scientific Notation Difference
7.02e+05,7.02e+05,Scientific Notation Difference
3.59e+05,3.59e+05,Scientific Notation Difference
2.94e+05,2.94e+05,Scientific Notation Difference
8.09e+05,8.09e+05,Scientific Notation Difference
8.10e+05,8.10e+05,Scientific Notation Difference
8.67e+05,8.67e+05,Scientific Notation Difference
9.13e+05,9.13e+05,Scientific Notation Difference
5.11e+05,5.11e+05,Scientific Notation Difference
5.02e+05,5.02e+05,Scientific Notation Difference
7.98e+05,7.98e+05,Scientific Notation Difference
6.50e+05,6.50e+05,Scientific Notation Difference
7.02e+05,7.02e+05,Scientific Notation Difference
7.96e+05,7.96e+05,Scientific Notation Difference
8.90e+05,8.90e+05,Scientific Notation Difference
3.38e+05,3.38e+05,Scientific Notation Difference
3.76e+05,3.76e+05,Scientific Notation Difference
9.40e+04,9.40e+04,Scientific Notation Difference
5.78e+05,5.78e+05,Scientific Notation Difference
3.59e+04,3.59e+04,Scientific Notation Difference
4.66e+05,4.66e+05,Scientific Notation Difference
5.43e+05,5.43e+05,Scientific Notation Difference
2.87e+05,2.87e+05,Scientific Notation Difference
5.91e+05,5.91e+05,Scientific Notation Difference
3.05e+04,3.05e+04,Scientific Notation Difference
3.73e+04,3.73e+04,Scientific Notation Difference
8.23e+05,8.23e+05,Scientific Notation Difference
3.60e+05,3.60e+05,Scientific Notation Difference
1.27e+05,1.27e+05,Scientific Notation Difference
5.22e+05,5.22e+05,Scientific Notation Difference
7.70e+05,7.70e+05,Scientific Notation Difference
2.16e+05,2.16e+05,Scientific Notation Difference
6.23e+05,6.23e+05,Scientific Notation Difference
8.53e+04,8.53e+04,Scientific Notation Difference
5.17e+04,5.17e+04,Scientific Notation Difference
5.31e+05,5.31e+05,Scientific Notation Difference
5.41e+05,5.41e+05,Scientific Notation Difference
6.37e+05,6.37e+05,Scientific Notation Difference
7.26e+05,7.26e+05,Scientific Notation Difference
9.76e+05,9.76e+05,Scientific Notation Difference
5.16e+05,5.16e+05,Scientific Notation Difference
3.23e+05,3.23e+05,Scientific Notation Difference
7.95e+05,7.95e+05,Scientific Notation Difference
2.71e+05,2.71e+05,Scientific Notation Difference
4.39e+05,4.39e+05,Scientific Notation Difference
7.85e+04,7.85e+04,Scientific Notation Difference
2.54e+04,2.54e+04,Scientific Notation Difference
9.63e+05,9.63e+05,Scientific Notation Difference
8.36e+05,8.36e+05,Scientific Notation Difference
6.96e+05,6.96e+05,Scientific Notation Difference
4.09e+05,4.09e+05,Scientific Notation Difference
1.73e+05,1.73e+05,Scientific Notation Difference
1.56e+05,1.56e+05,Scientific Notation Difference
2.50e+05,2.50e+05,Scientific Notation Difference
5.49e+05,5.49e+05,Scientific Notation Difference
7.15e+05,7.15e+05,Scientific Notation Difference
6.60e+05,6.60e+05,Scientific Notation Difference
2.80e+05,2.80e+05,Scientific Notation Difference
9.55e+05,9.55e+05,Scientific Notation Difference
7.38e+05,7.38e+05,Scientific Notation Difference
5.54e+05,5.54e+05,Scientific Notation Difference
6.12e+05,6.12e+05,Scientific Notation Difference
4.20e+05,4.20e+05,Scientific Notation Difference
2.48e+05,2.48e+05,Scientific Notation Difference
3.56e+05,3.56e+05,Scientific Notation Difference
7.58e+05,7.58e+05,Scientific Notation Difference
1.44e+04,1.44e+04,Scientific Notation Difference
1.16e+05,1.16e+05,Scientific Notation Difference
4.60e+04,4.60e+04,Scientific Notation Difference
4.07e+04,4.07e+04,Scientific Notation Difference
8.55e+05,8.55e+05,Scientific Notation Difference
7.04e+05,7.04e+05,Scientific Notation Difference
4.74e+05,4.74e+05,Scientific Notation Difference
9.78e+04,9.78e+04,Scientific Notation Difference
4.92e+05,4.92e+05,Scientific Notation Difference
4.73e+05,4.73e+05,Scientific Notation Difference
1.73e+05,1.73e+05,Scientific Notation Difference
4.34e+05,4.34e+05,Scientific Notation Difference
3.99e+05,3.99e+05,Scientific Notation Difference
6.16e+05,6.16e+05,Scientific Notation Difference
6.35e+05,6.35e+05,Scientific Notation Difference
4.53e+04,4.53e+04,Scientific Notation Difference
3.75e+05,3.75e+05,Scientific Notation Difference
6.26e+05,6.26e+05,Scientific Notation Difference
5.03e+05,5.03e+05,Scientific Notation Difference
8.56e+05,8.56e+05,Scientific Notation Difference
6.59e+05,6.59e+05,Scientific Notation Difference
1.63e+05,1.63e+05,Scientific Notation Difference
7.06e+04,7.06e+04,Scientific Notation Difference
6.42e+05,6.42e+05,Scientific Notation Difference
2.65e+04,2.65e+04,Scientific Notation Difference
5.86e+05,5.86e+05,Scientific Notation Difference
9.40e+05,9.40e+05,Scientific Notation Difference
5.75e+05,5.75e+05,Scientific Notation Difference
3.88e+05,3.88e+05,Scientific Notation Difference
6.43e+05,6.43e+05,Scientific Notation Difference
4.58e+05,4.58e+05,Scientific Notation Difference
5.46e+05,5.46e+05,Scientific Notation Difference
9.41e+05,9.41e+05,Scientific Notation Difference
3.86e+05,3.86e+05,Scientific Notation Difference
9.61e+05,9.61e+05,Scientific Notation Difference
9.05e+05,9.05e+05,Scientific Notation Difference
1.96e+05,1.96e+05,Scientific Notation Difference
6.94e+04,6.94e+04,Scientific Notation Difference
1.01e+05,1.01e+05,Scientific Notation Difference
1.82e+04,1.82e+04,Scientific Notation Difference
9.44e+04,9.44e+04,Scientific Notation Difference
6.83e+05,6.83e+05,Scientific Notation Difference
7.12e+04,7.12e+04,Scientific Notation Difference
3.19e+05,3.19e+05,Scientific Notation Difference
8.45e+05,8.45e+05,Scientific Notation Difference
2.33e+04,2.33e+04,Scientific Notation Difference
8.14e+05,8.14e+05,Scientific Notation Difference
2.82e+05,2.82e+05,Scientific Notation Difference
1.18e+05,1.18e+05,Scientific Notation Difference
6.97e+05,6.97e+05,Scientific Notation Difference
6.29e+05,6.29e+05,Scientific Notation Difference
8.77e+05,8.77e+05,Scientific Notation Difference
7.35e+05,7.35e+05,Scientific Notation Difference
8.03e+05,8.03e+05,Scientific Notation Difference
2.82e+05,2.82e+05,Scientific Notation Difference
1.77e+05,1.77e+05,Scientific Notation Difference
7.51e+05,7.51e+05,Scientific Notation Difference
8.07e+05,8.07e+05,Scientific Notation Difference
9.91e+05,9.91e+05,Scientific Notation Difference
4.13e+05,4.13e+05,Scientific Notation Difference
3.72e+05,3.72e+05,Scientific Notation Difference
7.76e+05,7.76e+05,Scientific Notation Difference
3.41e+05,3.41e+05,Scientific Notation Difference
9.31e+05,9.31e+05,Scientific Notation Difference
8.58e+05,8.58e+05,Scientific Notation Difference
4.29e+05,4.29e+05,Scientific Notation Difference
7.51e+05,7.51e+05,Scientific Notation Difference
7.55e+05,7.55e+05,Scientific Notation Difference
1.03e+05,1.03e+05,Scientific Notation Difference
9.03e+05,9.03e+05,Scientific Notation Difference
5.05e+05,5.05e+05,Scientific Notation Difference
8.26e+05,8.26e+05,Scientific Notation Difference
3.20e+05,3.20e+05,Scientific Notation Difference
8.96e+05,8.96e+05,Scientific Notation Difference
3.89e+05,3.89e+05,Scientific Notation Difference
1.08e+04,1.08e+04,Scientific Notation Difference
9.05e+05,9.05e+05,Scientific Notation Difference
9.13e+04,9.13e+04,Scientific Notation Difference
3.19e+05,3.19e+05,Scientific Notation Difference
9.50e+05,9.50e+05,Scientific Notation Difference
9.51e+05,9.51e+05,Scientific Notation Difference
5.73e+05,5.73e+05,Scientific Notation Difference
6.32e+05,6.32e+05,Scientific Notation Difference
4.48e+05,4.48e+05,Scientific Notation Difference
2.93e+05,2.93e+05,Scientific Notation Difference
3.29e+05,3.29e+05,Scientific Notation Difference
6.73e+05,6.73e+05,Scientific Notation Difference
7.52e+05,7.52e+05,Scientific Notation Difference
7.92e+05,7.92e+05,Scientific Notation Difference
7.90e+05,7.90e+05,Scientific Notation Difference
9.12e+04,9.12e+04,Scientific Notation Difference
4.94e+05,4.94e+05,Scientific Notation Difference
5.76e+04,5.76e+04,Scientific Notation Difference
5.50e+05,5.50e+05,Scientific Notation Difference
4.42e+05,4.42e+05,Scientific Notation Difference
8.88e+05,8.88e+05,Scientific Notation Difference
3.51e+05,3.51e+05,Scientific Notation Difference
1.17e+05,1.17e+05,Scientific Notation Difference
1.43e+05,1.43e+05,Scientific Notation Difference
7.62e+05,7.62e+05,Scientific Notation Difference
6.18e+05,6.18e+05,Scientific Notation Difference
1.01e+05,1.01e+05,Scientific Notation Difference
8.41e+04,8.41e+04,Scientific Notation Difference
7.01e+05,7.01e+05,Scientific Notation Difference
7.28e+04,7.28e+04,Scientific Notation Difference
8.22e+05,8.22e+05,Scientific Notation Difference
7.06e+05,7.06e+05,Scientific Notation Difference
8.13e+04,8.14e+04,Scientific Notation Difference
8.48e+04,8.48e+04,Scientific Notation Difference
9.87e+05,9.87e+05,Scientific Notation Difference
3.74e+05,3.74e+05,Scientific Notation Difference
3.71e+05,3.71e+05,Scientific Notation Difference
8.13e+05,8.13e+05,Scientific Notation Difference
9.47e+05,9.47e+05,Scientific Notation Difference
9.86e+05,9.86e+05,Scientific Notation Difference
7.53e+05,7.53e+05,Scientific Notation Difference
3.76e+05,3.76e+05,Scientific Notation Difference
8.35e+04,8.35e+04,Scientific Notation Difference
7.77e+05,7.77e+05,Scientific Notation Difference
5.58e+05,5.58e+05,Scientific Notation Difference
4.24e+05,4.24e+05,Scientific Notation Difference
9.06e+05,9.06e+05,Scientific Notation Difference
1.11e+05,1.11e+05,Scientific Notation Difference
4.93e+05,4.93e+05,Scientific Notation Difference
1.14e+04,1.14e+04,Scientific Notation Difference
4.69e+05,4.69e+05,Scientific Notation Difference
5.63e+04,5.63e+04,Scientific Notation Difference
1.19e+05,1.19e+05,Scientific Notation Difference
1.18e+05,1.18e+05,Scientific Notation Difference
6.49e+05,6.49e+05,Scientific Notation Difference
7.46e+05,7.46e+05,Scientific Notation Difference
5.83e+05,5.83e+05,Scientific Notation Difference
9.62e+05,9.62e+05,Scientific Notation Difference
3.75e+05,3.75e+05,Scientific Notation Difference
2.86e+05,2.86e+05,Scientific Notation Difference
8.69e+05,8.69e+05,Scientific Notation Difference
2.24e+05,2.24e+05,Scientific Notation Difference
9.63e+05,9.63e+05,Scientific Notation Difference
1.22e+04,1.22e+04,Scientific Notation Difference
9.70e+05,9.70e+05,Scientific Notation Difference
4.32e+04,4.32e+04,Scientific Notation Difference
8.91e+05,8.91e+05,Scientific Notation Difference
5.28e+05,5.28e+05,Scientific Notation Difference
9.93e+05,9.93e+05,Scientific Notation Difference
7.38e+04,7.38e+04,Scientific Notation Difference
5.54e+05,5.54e+05,Scientific Notation Difference
9.69e+05,9.69e+05,Scientific Notation Difference
5.23e+05,5.23e+05,Scientific Notation Difference
6.29e+05,6.29e+05,Scientific Notation Difference
6.96e+05,6.96e+05,Scientific Notation Difference
4.55e+05,4.55e+05,Scientific Notation Difference
6.28e+05,6.28e+05,Scientific Notation Difference
5.84e+05,5.84e+05,Scientific Notation Difference
9.01e+05,9.01e+05,Scientific Notation Difference
4.54e+04,4.54e+04,Scientific Notation Difference
2.81e+05,2.81e+05,Scientific Notation Difference
9.50e+05,9.50e+05,Scientific Notation Difference
8.90e+05,8.90e+05,Scientific Notation Difference
4.56e+05,4.56e+05,Scientific Notation Difference
6.20e+05,6.20e+05,Scientific Notation Difference
2.77e+05,2.77e+05,Scientific Notation Difference
1.88e+05,1.88e+05,Scientific Notation Difference
4.64e+05,4.64e+05,Scientific Notation Difference
3.53e+05,3.53e+05,Scientific Notation Difference
5.84e+05,5.84e+05,Scientific Notation Difference
7.77e+04,7.77e+04,Scientific Notation Difference
9.74e+05,9.74e+05,Scientific Notation Difference
9.86e+05,9.86e+05,Scientific Notation Difference
6.98e+05,6.98e+05,Scientific Notation Difference
5.36e+05,5.36e+05,Scientific Notation Difference
3.10e+05,3.10e+05,Scientific Notation Difference
8.14e+05,8.14e+05,Scientific Notation Difference
6.85e+05,6.85e+05,Scientific Notation Difference
1.63e+05,1.63e+05,Scientific Notation Difference
9.11e+05,9.11e+05,Scientific Notation Difference
8.23e+05,8.23e+05,Scientific Notation Difference
9.50e+05,9.50e+05,Scientific Notation Difference
7.26e+05,7.26e+05,Scientific Notation Difference
6.13e+05,6.13e+05,Scientific Notation Difference
4.18e+05,4.18e+05,Scientific Notation Difference
9.33e+05,9.33e+05,Scientific Notation Difference
8.66e+05,8.66e+05,Scientific Notation Difference
4.52e+04,4.52e+04,Scientific Notation Difference
2.64e+04,2.64e+04,Scientific Notation Difference
3.76e+05,3.76e+05,Scientific Notation Difference
8.11e+05,8.11e+05,Scientific Notation Difference
9.87e+05,9.87e+05,Scientific Notation Difference
1.50e+05,1.50e+05,Scientific Notation Difference
5.94e+05,5.94e+05,Scientific Notation Difference
3.81e+05,3.81e+05,Scientific Notation Difference
9.70e+05,9.70e+05,Scientific Notation Difference
8.42e+05,8.42e+05,Scientific Notation Difference
8.38e+05,8.38e+05,Scientific Notation Difference
4.69e+05,4.69e+05,Scientific Notation Difference
4.15e+05,4.15e+05,Scientific Notation Difference
2.73e+05,2.73e+05,Scientific Notation Difference
5.64e+04,5.64e+04,Scientific Notation Difference
8.65e+05,8.65e+05,Scientific Notation Difference
8.13e+05,8.13e+05,Scientific Notation Difference
1.00e+06,1.00e+06,Scientific Notation Difference
9.97e+05,9.97e+05,Scientific Notation Difference
5.55e+05,5.55e+05,Scientific Notation Difference
7.69e+05,7.69e+05,Scientific Notation Difference
9.45e+05,9.45e+05,Scientific Notation Difference
8.50e+05,8.50e+05,Scientific Notation Difference
2.47e+05,2.47e+05,Scientific Notation Difference
4.51e+05,4.51e+05,Scientific Notation Difference
1.29e+05,1.29e+05,Scientific Notation Difference
9.54e+05,9.54e+05,Scientific Notation Difference
6.06e+05,6.06e+05,Scientific Notation Difference
2.29e+05,2.29e+05,Scientific Notation Difference
6.72e+05,6.72e+05,Scientific Notation Difference
6.18e+05,6.18e+05,Scientific Notation Difference
3.58e+05,3.58e+05,Scientific Notation Difference
1.14e+05,1.14e+05,Scientific Notation Difference
6.72e+05,6.72e+05,Scientific Notation Difference
5.20e+05,5.20e+05,Scientific Notation Difference
7.72e+05,7.72e+05,Scientific Notation Difference
5.20e+05,5.20e+05,Scientific Notation Difference
8.52e+05,8.52e+05,Scientific Notation Difference
5.52e+05,5.52e+05,Scientific Notation Difference
5.61e+05,5.61e+05,Scientific Notation Difference
8.77e+05,8.77e+05,Scientific Notation Difference
4.03e+05,4.03e+05,Scientific Notation Difference
1.34e+05,1.34e+05,Scientific Notation Difference
2.88e+04,2.88e+04,Scientific Notation Difference
7.55e+05,7.55e+05,Scientific Notation Difference
